Index,Voltage_mV
1160,1110.029175
1161,1990.285034
1162,2225.684082
1163,1522.349243
1164,2260.643555
1165,825.434448
1166,2174.933350
1167,1028.228149
1168,1925.089844
1169,1245.203491
1170,1019.735107
1171,1477.579712
1172,2197.627686
1173,1117.220825
1174,1102.346558
1175,2123.375000
1176,1102.469360
1177,1971.564331
1178,2164.171143
1179,1037.963013
1180,2154.363525
1181,1480.937012
1182,0.051009
1183,0.002185
1184,-0.017250
1185,-0.012198
1186,-0.036341
1187,-0.028201
1188,-0.021915
1189,-0.047150
1190,-0.049430
1191,-0.011108
1192,0.006785
1193,0.073541
1194,0.129347
1195,0.107888
1196,0.013575
1197,-0.061893
1198,-0.025355
1199,-0.064062
1200,-0.080353
1201,-0.056445
1202,-0.040722
1203,0.004367
1204,0.033555
1205,0.024117
1206,0.018388
1207,0.039927
1208,0.090337
1209,0.078193
1210,0.032407
1211,-0.038190
1212,-0.056634
1213,-0.009902
1214,-0.013043
1215,-0.063017
1216,-0.028995
1217,0.006550
1218,0.017226
1219,0.052815
1220,0.032484
1221,-0.029317
1222,-0.038877
1223,-0.024153
1224,-0.022230
1225,-0.047024
1226,-0.011810
1227,0.028640
1228,0.090267
1229,0.087477
1230,0.034461
1231,-0.002882
1232,-0.043325
1233,-0.083610
1234,-0.073649
1235,-0.017631
1236,0.026978
1237,0.056962
1238,0.006352
1239,-0.023992
1240,-0.018223
1241,-0.031438
1242,0.007819
1243,0.012003
1244,0.003649
1245,0.029133
1246,0.043833
1247,0.025149
1248,-0.012253
1249,-0.058281
1250,-0.038836
1251,-0.012573
1252,-0.035986
1253,-0.003053
1254,-0.012422
1255,0.039490
1256,0.021282
1257,0.004233
1258,0.029467
1259,0.046405
1260,0.044788
1261,0.017546
1262,0.007902
1263,-0.017150
1264,-0.034133
1265,0.045204
1266,-0.009296
1267,-0.039344
1268,0.003791
1269,0.032631
1270,0.020951
1271,-0.011806
1272,-0.027077
1273,-0.041051
1274,-0.036148
1275,-0.047726
1276,-0.042782
1277,-0.038923
1278,0.025816
1279,0.040625
1280,-0.005031
1281,-0.026829
1282,-0.013854
1283,0.000987
1284,0.009802
1285,0.028382
1286,0.015527
1287,0.023373
1288,0.026188
1289,0.023072
1290,0.031927
1291,0.000072
1292,0.028093
1293,0.022740
1294,-0.061116
1295,-0.058851
1296,-0.070201
1297,-0.066450
1298,-0.013207
1299,0.049186
1300,0.031905
1301,0.038913
1302,0.030793
1303,0.025410
1304,0.034888
1305,-0.022987
1306,-0.029778
1307,-0.078419
1308,-0.034853
